epoch,accuracy,loss,val_accuracy,val_loss
79,0.7825999855995178,0.6106457710266113,0.6796249747276306,0.9964105486869812
80,0.7924000024795532,0.5861492156982422,0.6802499890327454,0.9998036026954651
81,0.7875999808311462,0.5899859070777893,0.6676250100135803,1.064994215965271
82,0.7825999855995178,0.5899032950401306,0.6807500123977661,1.0078866481781006
83,0.7893999814987183,0.5824778079986572,0.6869999766349792,0.9854376316070557
84,0.7874000072479248,0.5945663452148438,0.684249997138977,0.9937459826469421
85,0.7870000004768372,0.5882940888404846,0.6861249804496765,0.9797848463058472
86,0.7896000146865845,0.5904890894889832,0.6801249980926514,1.0189275741577148
87,0.7904000282287598,0.5715014338493347,0.6825000047683716,1.005824327468872
88,0.7983999848365784,0.5620889067649841,0.6787499785423279,1.025215744972229
89,0.7960000038146973,0.5843549966812134,0.6866250038146973,0.9868127107620239
90,0.7961999773979187,0.5727945566177368,0.6804999709129333,1.0066393613815308
91,0.8027999997138977,0.5533425211906433,0.6846250295639038,0.9951182007789612
92,0.805400013923645,0.5567196607589722,0.6865000128746033,0.9894987344741821
93,0.7922000288963318,0.568274974822998,0.687624990940094,0.9884368181228638
94,0.8011999726295471,0.5732808113098145,0.6831250190734863,0.9996805787086487
95,0.8001999855041504,0.5613284707069397,0.6826249957084656,0.9995431303977966
96,0.7924000024795532,0.5761023163795471,0.6826249957084656,0.9980648159980774
97,0.8022000193595886,0.5572341084480286,0.6822500228881836,0.9971091151237488
98,0.8082000017166138,0.5516577363014221,0.6826249957084656,0.9980042576789856
99,0.8090000152587891,0.5460701584815979,0.6819999814033508,0.9977409839630127
